what,kind,bundleId,bundleVersion,description,time
error,log,,,"Plug-in 'org.maven.ide.eclipse.refactoring' contributed an invalid Menu Extension (Path: 'org.eclipse.jdt.ui.refactoring.menu' is invalid): org.maven.ide.eclipse.editor.RenamePomAction",1320001955165
executed,command,org.maven.ide.eclipse.launching,0.12.1.20110112-1712,"org.maven.ide.eclipse.actions.LifeCycleInstall.run",1320001962163
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1320001969121
activated,editor,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.editor",1320001971580
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1320001976512
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1320001977624
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1320002056906
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1320002059723
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1320002066704
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1320002068661
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002083615
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1320002096648
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002120009
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002121893
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002122093
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1320002122855
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1320002124280
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002144742
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002148016
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1320002156349
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1320002158442
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002164979
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002289041
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1320002305961
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1320002309053
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002315969
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002326841
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002332577
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002333545
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.AllMarkersView",1320002344969
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1320002347527
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002355478
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002364662
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1320002366275
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002388718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002411137
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002469482
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002475329
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002520601
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002604906
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002606623
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002606871
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002675337
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002704549
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1320002730195
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1320002756632
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1320002756751
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002765903
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002778298
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002787081
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002813792
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1320002826619
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002828170
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002928978
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002941784
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002943503
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002946510
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002946687
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1320002948757
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.stop",1320002955438
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1320002955528
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320002961204
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1320003006501
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1320004063046
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1320004065232
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1320004122344
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1320004122424
closed,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1320004122424
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1320004126452
activated,editor,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser.editor",1320004129414
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1320004129414
